,Date,Crossroads,Road,Lat,Long,Time_of_day,Time_range,Time_Record,Volume,Flow(vec/hr),Day,Lat_Road,Lon_Road,Distance,LOS,Avg. Traffic Speed,Avg Traffic Density
0,2023-01-03,Prannok,Itsaraphap,13.7555746356133,100.477959743133,Afternoon,9-17,8,9189.0,1148.625,3,13.7383274,100.485702,2.0921931087727845,LOS_C,91.24511249999999,13.0907029
1,2023-01-03,Prannok,Itsaraphap,13.7555746356133,100.477959743133,Evening,17-19,2,2593.0,1296.5,3,13.7383274,100.485702,2.0921931087727845,LOS_C,89.66284999999999,15.1313779
2,2023-01-03,Prannok,Itsaraphap,13.7555746356133,100.477959743133,Morning,7-9,2,2175.0,1087.5,3,13.7383274,100.485702,2.0921931087727845,LOS_B,96.5604,12.4275
3,2023-01-03,Prannok,Prannok,13.7555746356133,100.477959743133,Afternoon,9-17,8,13049.0,1631.125,3,13.7563104,100.486873,0.9661515614061349,LOS_D,77.5300375,20.7069625
4,2023-01-03,Prannok,Prannok,13.7555746356133,100.477959743133,Evening,17-19,2,2934.0,1467.0,3,13.7563104,100.486873,0.9661515614061349,LOS_C,87.8385,17.4842779
5,2023-01-03,Prannok,Prannok,13.7555746356133,100.477959743133,Morning,7-9,2,4255.0,2127.5,3,13.7563104,100.486873,0.9661515614061349,LOS_F,48.2802,26.0977
6,2023-01-04,Phetkasem - Phutthamonthon Sai 1,Phetkasem,13.7124126706874,100.42851254132,Afternoon,9-17,8,30654.0,3831.75,4,13.6942003308719,100.380168466993,5.601488580633006,LOS_F,48.2802,26.0977
7,2023-01-04,Phetkasem - Phutthamonthon Sai 1,Phetkasem,13.7124126706874,100.42851254132,Evening,17-19,2,7749.0,3874.5,4,13.6942003308719,100.380168466993,5.601488580633006,LOS_F,48.2802,26.0977
8,2023-01-04,Phetkasem - Phutthamonthon Sai 1,Phetkasem,13.7124126706874,100.42851254132,Morning,7-9,2,8589.0,4294.5,4,13.6942003308719,100.380168466993,5.601488580633006,LOS_F,48.2802,26.0977
9,2023-01-04,Phetkasem - Phutthamonthon Sai 1,Phuttamonthon Sai 1,13.7124126706874,100.42851254132,Afternoon,9-17,8,6603.0,825.375,4,13.713475,100.428065,0.12763613486440045,LOS_B,93.83895749999999,8.9929
10,2023-01-04,Phetkasem - Phutthamonthon Sai 1,Phuttamonthon Sai 1,13.7124126706874,100.42851254132,Evening,17-19,2,1657.0,828.5,4,13.713475,100.428065,0.12763613486440045,LOS_B,93.87277,9.031649999999999
11,2023-01-04,Phetkasem - Phutthamonthon Sai 1,Phuttamonthon Sai 1,13.7124126706874,100.42851254132,Morning,7-9,2,2322.0,1161.0,4,13.713475,100.428065,0.12763613486440045,LOS_C,91.11269999999999,13.2614779
12,2023-01-05,Si Udom,Srinakarin,13.6777494839136,100.646059270259,Afternoon,9-17,8,39216.0,4902.0,5,13.5919965,100.609035,10.340646859363936,LOS_F,48.2802,26.0977
13,2023-01-05,Si Udom,Srinakarin,13.6777494839136,100.646059270259,Evening,17-19,2,10537.0,5268.5,5,13.5919965,100.609035,10.340646859363936,LOS_F,48.2802,26.0977
14,2023-01-05,Si Udom,Srinakarin,13.6777494839136,100.646059270259,Morning,7-9,2,10586.0,5293.0,5,13.5919965,100.609035,10.340646859363936,LOS_F,48.2802,26.0977
15,2023-01-05,Si Udom,Udomsuk,13.6777494839136,100.646059270259,Afternoon,9-17,8,18580.0,2322.5,5,13.6798735,100.609407,3.9669871794919467,LOS_F,48.2802,26.0977
16,2023-01-05,Si Udom,Udomsuk,13.6777494839136,100.646059270259,Evening,17-19,2,4402.0,2201.0,5,13.6798735,100.609407,3.9669871794919467,LOS_F,48.2802,26.0977
17,2023-01-05,Si Udom,Udomsuk,13.6777494839136,100.646059270259,Morning,7-9,2,5007.0,2503.5,5,13.6798735,100.609407,3.9669871794919467,LOS_F,48.2802,26.0977
18,2023-01-09,Suan Son,Phuang Siri,13.763111717941,100.648675693842,Afternoon,9-17,8,4535.0,566.875,9,13.7662756400943,100.647828848678,0.3635062367867717,LOS_A,96.5604,12.4275
19,2023-01-09,Suan Son,Phuang Siri,13.763111717941,100.648675693842,Evening,17-19,2,778.0,389.0,9,13.7662756400943,100.647828848678,0.3635062367867717,LOS_A,96.5604,12.4275
20,2023-01-09,Suan Son,Phuang Siri,13.763111717941,100.648675693842,Morning,7-9,2,1285.0,642.5,9,13.7662756400943,100.647828848678,0.3635062367867717,LOS_A,96.5604,12.4275
21,2023-01-09,Suan Son,Ramkhamhaeng,13.763111717941,100.648675693842,Afternoon,9-17,8,19464.0,2433.0,9,13.7429933,100.600154,5.698172340370223,LOS_F,48.2802,26.0977
22,2023-01-09,Suan Son,Ramkhamhaeng,13.763111717941,100.648675693842,Evening,17-19,2,4574.0,2287.0,9,13.7429933,100.600154,5.698172340370223,LOS_F,48.2802,26.0977
23,2023-01-09,Suan Son,Ramkhamhaeng,13.763111717941,100.648675693842,Morning,7-9,2,4255.0,2127.5,9,13.7429933,100.600154,5.698172340370223,LOS_F,48.2802,26.0977
24,2023-01-09,Suan Son,Soi Ramkhamhaeng 60,13.763111717941,100.648675693842,Afternoon,9-17,8,2349.0,293.625,9,13.7555852,100.651272,0.8826380605380023,LOS_A,96.5604,12.4275
25,2023-01-09,Suan Son,Soi Ramkhamhaeng 60,13.763111717941,100.648675693842,Evening,17-19,2,620.0,310.0,9,13.7555852,100.651272,0.8826380605380023,LOS_A,96.5604,12.4275
26,2023-01-09,Suan Son,Soi Ramkhamhaeng 60,13.763111717941,100.648675693842,Morning,7-9,2,662.0,331.0,9,13.7555852,100.651272,0.8826380605380023,LOS_A,96.5604,12.4275
27,2023-01-10,Sanphawut,Paknam Railway,13.6761416867278,100.591192838511,Afternoon,9-17,8,8273.0,1034.125,10,13.6827359,100.591449,0.7337651813102579,LOS_B,96.0976325,11.5814
28,2023-01-10,Sanphawut,Paknam Railway,13.6761416867278,100.591192838511,Evening,17-19,2,2900.0,1450.0,10,13.6827359,100.591449,0.7337651813102579,LOS_C,88.0204,17.2496779
29,2023-01-10,Sanphawut,Paknam Railway,13.6761416867278,100.591192838511,Morning,7-9,2,1101.0,550.5,10,13.6827359,100.591449,0.7337651813102579,LOS_A,96.5604,12.4275
30,2023-01-10,Sanphawut,Sanphawut,13.6761416867278,100.591192838511,Afternoon,9-17,8,8010.0,1001.25,10,13.6749667,100.596784,0.618050842187216,LOS_B,95.741925,11.17375
31,2023-01-10,Sanphawut,Sanphawut,13.6761416867278,100.591192838511,Evening,17-19,2,1097.0,548.5,10,13.6749667,100.596784,0.618050842187216,LOS_A,96.5604,12.4275
32,2023-01-10,Sanphawut,Sanphawut,13.6761416867278,100.591192838511,Morning,7-9,2,2860.0,1430.0,10,13.6749667,100.596784,0.618050842187216,LOS_C,88.2344,16.9736779
33,2023-01-11,Hua Lamphong,Mahaphruttharam,13.7378747435995,100.516273410461,Afternoon,9-17,8,7725.0,965.625,11,13.7326994,100.515917,0.5767582171476859,LOS_B,95.35646249999999,10.732
34,2023-01-11,Hua Lamphong,Mahaphruttharam,13.7378747435995,100.516273410461,Evening,17-19,2,1746.0,873.0,11,13.7326994,100.515917,0.5767582171476859,LOS_B,94.35426,9.58345
35,2023-01-11,Hua Lamphong,Mahaphruttharam,13.7378747435995,100.516273410461,Morning,7-9,2,2102.0,1051.0,11,13.7326994,100.515917,0.5767582171476859,LOS_B,96.28022,11.79065
36,2023-01-11,Hua Lamphong,Rama IV,13.7378747435995,100.516273410461,Afternoon,9-17,8,35783.0,4472.875,11,13.737279,100.517173,0.11760060188938419,LOS_F,48.2802,26.0977
37,2023-01-11,Hua Lamphong,Rama IV,13.7378747435995,100.516273410461,Evening,17-19,2,8513.0,4256.5,11,13.737279,100.517173,0.11760060188938419,LOS_F,48.2802,26.0977
38,2023-01-11,Hua Lamphong,Rama IV,13.7378747435995,100.516273410461,Morning,7-9,2,9271.0,4635.5,11,13.737279,100.517173,0.11760060188938419,LOS_F,48.2802,26.0977
39,2023-01-12,Prawet,Chalermprakiat Rama IX,13.7213864904014,100.697801303384,Afternoon,9-17,8,11436.0,1429.5,12,13.678476,100.65161,6.904181697385459,LOS_C,88.23975,16.9667779
40,2023-01-12,Prawet,Chalermprakiat Rama IX,13.7213864904014,100.697801303384,Evening,17-19,2,3134.0,1567.0,12,13.678476,100.65161,6.904181697385459,LOS_D,74.779075,19.110249999999997
41,2023-01-12,Prawet,Chalermprakiat Rama IX,13.7213864904014,100.697801303384,Morning,7-9,2,3210.0,1605.0,12,13.678476,100.65161,6.904181697385459,LOS_D,76.40927500000001,20.05645
42,2023-01-12,Prawet,Onnut,13.7213864904014,100.697801303384,Afternoon,9-17,8,38634.0,4829.25,12,13.7056555,100.60107,10.594805058307657,LOS_F,48.2802,26.0977
43,2023-01-12,Prawet,Onnut,13.7213864904014,100.697801303384,Evening,17-19,2,9948.0,4974.0,12,13.7056555,100.60107,10.594805058307657,LOS_F,48.2802,26.0977
44,2023-01-12,Prawet,Onnut,13.7213864904014,100.697801303384,Morning,7-9,2,10298.0,5149.0,12,13.7056555,100.60107,10.594805058307657,LOS_F,48.2802,26.0977
45,2023-01-13,Krungthep Kreetha - Laemthong Athletes Village,Krungthep Kreetha,13.7391790934789,100.692605559453,Afternoon,9-17,8,6439.0,804.875,13,13.7489964,100.651063,4.617935470798855,LOS_B,93.6171475,8.7387
46,2023-01-13,Krungthep Kreetha - Laemthong Athletes Village,Krungthep Kreetha,13.7391790934789,100.692605559453,Evening,17-19,2,1998.0,999.0,13,13.7489964,100.651063,4.617935470798855,LOS_B,95.71758,11.14585
47,2023-01-13,Krungthep Kreetha - Laemthong Athletes Village,Krungthep Kreetha,13.7391790934789,100.692605559453,Morning,7-9,2,2104.0,1052.0,13,13.7489964,100.651063,4.617935470798855,LOS_B,96.29104,11.80305
48,2023-01-13,Krungthep Kreetha - Laemthong Athletes Village,Nakkila Laem Thong Village,13.7391790934789,100.692605559453,Afternoon,9-17,8,852.0,106.5,13,13.7494200476902,100.697528776864,1.2567831186329284,LOS_A,96.5604,12.4275
49,2023-01-13,Krungthep Kreetha - Laemthong Athletes Village,Nakkila Laem Thong Village,13.7391790934789,100.692605559453,Evening,17-19,2,287.0,143.5,13,13.7494200476902,100.697528776864,1.2567831186329284,LOS_A,96.5604,12.4275
50,2023-01-13,Krungthep Kreetha - Laemthong Athletes Village,Nakkila Laem Thong Village,13.7391790934789,100.692605559453,Morning,7-9,2,360.0,180.0,13,13.7494200476902,100.697528776864,1.2567831186329284,LOS_A,96.5604,12.4275
51,2023-01-16,Ratchawong,Ratchawong,13.7423592731049,100.506948275917,Afternoon,9-17,8,4784.0,598.0,16,13.7384244,100.504348,0.5199263615885351,LOS_A,96.5604,12.4275
52,2023-01-16,Ratchawong,Ratchawong,13.7423592731049,100.506948275917,Evening,17-19,2,1012.0,506.0,16,13.7384244,100.504348,0.5199263615885351,LOS_A,96.5604,12.4275
53,2023-01-16,Ratchawong,Ratchawong,13.7423592731049,100.506948275917,Morning,7-9,2,719.0,359.5,16,13.7384244,100.504348,0.5199263615885351,LOS_A,96.5604,12.4275
54,2023-01-16,Ratchawong,Yaowarat,13.7423592731049,100.506948275917,Afternoon,9-17,8,11308.0,1413.5,16,13.741907,100.508948,0.22177144027929685,LOS_C,88.41095,16.7459779
55,2023-01-16,Ratchawong,Yaowarat,13.7423592731049,100.506948275917,Evening,17-19,2,2897.0,1448.5,16,13.741907,100.508948,0.22177144027929685,LOS_C,88.03645,17.2289779
56,2023-01-16,Ratchawong,Yaowarat,13.7423592731049,100.506948275917,Morning,7-9,2,1735.0,867.5,16,13.741907,100.508948,0.22177144027929685,LOS_B,94.29475,9.51525
57,2023-01-17,SAB,Charoenkrung,13.7456388203581,100.505684246749,Afternoon,9-17,8,12680.0,1585.0,17,13.7394965,100.512651,1.01623071844001,LOS_D,75.551275,19.558449999999997
58,2023-01-17,SAB,Charoenkrung,13.7456388203581,100.505684246749,Evening,17-19,2,3707.0,1853.5,17,13.7394965,100.512651,1.01623071844001,LOS_E,48.644473000000005,26.622599999999977
59,2023-01-17,SAB,Charoenkrung,13.7456388203581,100.505684246749,Morning,7-9,2,5115.0,2557.5,17,13.7394965,100.512651,1.01623071844001,LOS_F,48.2802,26.0977
60,2023-01-17,SAB,Worachak,13.7456388203581,100.505684246749,Afternoon,9-17,8,9888.0,1236.0,17,13.7503285,100.507995,0.5781185081400826,LOS_C,90.3102,14.2964779
61,2023-01-17,SAB,Worachak,13.7456388203581,100.505684246749,Evening,17-19,2,2335.0,1167.5,17,13.7503285,100.507995,0.5781185081400826,LOS_C,91.04315,13.3511779
62,2023-01-17,SAB,Worachak,13.7456388203581,100.505684246749,Morning,7-9,2,1793.0,896.5,17,13.7503285,100.507995,0.5781185081400826,LOS_B,94.60853,9.87485
63,2023-01-17,Sam Yot,Charoenkrung,13.746935905809,100.503163811559,Afternoon,9-17,8,7662.0,957.75,17,13.7394965,100.512651,1.3169513703356925,LOS_B,95.271255,10.63435
64,2023-01-17,Sam Yot,Charoenkrung,13.746935905809,100.503163811559,Evening,17-19,2,1048.0,524.0,17,13.7394965,100.512651,1.3169513703356925,LOS_A,96.5604,12.4275
65,2023-01-17,Sam Yot,Charoenkrung,13.746935905809,100.503163811559,Morning,7-9,2,2931.0,1465.5,17,13.7394965,100.512651,1.3169513703356925,LOS_C,87.85454999999999,17.4635779
66,2023-01-17,Sam Yot,Mahachai,13.746935905809,100.503163811559,Afternoon,9-17,8,18614.0,2326.75,17,13.7509501785501,100.504252304746,0.4615899143864386,LOS_F,48.2802,26.0977
67,2023-01-17,Sam Yot,Mahachai,13.746935905809,100.503163811559,Evening,17-19,2,3520.0,1760.0,17,13.7509501785501,100.504252304746,0.4615899143864386,LOS_D,83.05877500000001,23.91595
68,2023-01-17,Sam Yot,Mahachai,13.746935905809,100.503163811559,Morning,7-9,2,5389.0,2694.5,17,13.7509501785501,100.504252304746,0.4615899143864386,LOS_F,48.2802,26.0977
69,2023-01-18,Ban Khaek,Itsaraphap,13.7308697920989,100.494689366724,Afternoon,9-17,8,7628.0,953.5,18,13.7383274,100.485702,1.2767360271233539,LOS_B,95.22527,10.58165
70,2023-01-18,Ban Khaek,Itsaraphap,13.7308697920989,100.494689366724,Evening,17-19,2,2294.0,1147.0,18,13.7383274,100.485702,1.2767360271233539,LOS_C,91.26249999999999,13.0682779
71,2023-01-18,Ban Khaek,Itsaraphap,13.7308697920989,100.494689366724,Morning,7-9,2,2378.0,1189.0,18,13.7383274,100.485702,1.2767360271233539,LOS_C,90.81309999999999,13.647877900000001
72,2023-01-18,Ban Khaek,Prachathipok,13.7308697920989,100.494689366724,Afternoon,9-17,8,34750.0,4343.75,18,13.7367892,100.495791,0.6688777571922382,LOS_F,48.2802,26.0977
73,2023-01-18,Ban Khaek,Prachathipok,13.7308697920989,100.494689366724,Evening,17-19,2,8588.0,4294.0,18,13.7367892,100.495791,0.6688777571922382,LOS_F,48.2802,26.0977
74,2023-01-18,Ban Khaek,Prachathipok,13.7308697920989,100.494689366724,Morning,7-9,2,11433.0,5716.5,18,13.7367892,100.495791,0.6688777571922382,LOS_F,48.2802,26.0977
75,2023-01-19,Tha Din Daeng,Samdet Chao Phraya,13.7322992178685,100.502217160992,Afternoon,9-17,8,9371.0,1171.375,19,13.7336165,100.498445,0.43298269694775615,LOS_C,91.0016875,13.404652899999999
76,2023-01-19,Tha Din Daeng,Samdet Chao Phraya,13.7322992178685,100.502217160992,Evening,17-19,2,2188.0,1094.0,19,13.7336165,100.498445,0.43298269694775615,LOS_B,96.5604,12.4275
77,2023-01-19,Tha Din Daeng,Samdet Chao Phraya,13.7322992178685,100.502217160992,Morning,7-9,2,2845.0,1422.5,19,13.7336165,100.498445,0.43298269694775615,LOS_C,88.31465,16.8701779
78,2023-01-19,Tha Din Daeng,Tha Din Daeng,13.7322992178685,100.502217160992,Afternoon,9-17,8,5089.0,636.125,19,13.7355282,100.504233,0.4199119613407237,LOS_A,96.5604,12.4275
79,2023-01-19,Tha Din Daeng,Tha Din Daeng,13.7322992178685,100.502217160992,Evening,17-19,2,1372.0,686.0,19,13.7355282,100.504233,0.4199119613407237,LOS_A,96.5604,12.4275
80,2023-01-19,Tha Din Daeng,Tha Din Daeng,13.7322992178685,100.502217160992,Morning,7-9,2,1411.0,705.5,19,13.7355282,100.504233,0.4199119613407237,LOS_B,92.54191,7.506449999999999
81,2023-01-20,Khlong San,Charoen Nakhon,13.730066057333,100.508636494212,Afternoon,9-17,8,7212.0,901.5,20,13.7264621,100.509069,0.40345580970157224,LOS_B,94.66263000000001,9.93685
82,2023-01-20,Khlong San,Charoen Nakhon,13.730066057333,100.508636494212,Evening,17-19,2,1744.0,872.0,20,13.7264621,100.509069,0.40345580970157224,LOS_B,94.34344,9.57105
83,2023-01-20,Khlong San,Charoen Nakhon,13.730066057333,100.508636494212,Morning,7-9,2,2117.0,1058.5,20,13.7264621,100.509069,0.40345580970157224,LOS_B,96.36137,11.88365
84,2023-01-20,Khlong San,Lat Ya,13.730066057333,100.508636494212,Afternoon,9-17,8,5595.0,699.375,20,13.7278420122323,100.499080791416,1.0614003155231615,LOS_A,96.5604,12.4275
85,2023-01-20,Khlong San,Lat Ya,13.730066057333,100.508636494212,Evening,17-19,2,1007.0,503.5,20,13.7278420122323,100.499080791416,1.0614003155231615,LOS_A,96.5604,12.4275
86,2023-01-20,Khlong San,Lat Ya,13.730066057333,100.508636494212,Morning,7-9,2,1619.0,809.5,20,13.7278420122323,100.499080791416,1.0614003155231615,LOS_B,93.66719,8.79605
87,2023-01-20,Khlong San,Samdet Chao Phraya,13.730066057333,100.508636494212,Afternoon,9-17,8,6190.0,773.75,20,13.7336165,100.498445,1.169501543665324,LOS_B,93.28037499999999,8.35275
88,2023-01-20,Khlong San,Samdet Chao Phraya,13.730066057333,100.508636494212,Evening,17-19,2,1626.0,813.0,20,13.7336165,100.498445,1.169501543665324,LOS_B,93.70506,8.83945
89,2023-01-20,Khlong San,Samdet Chao Phraya,13.730066057333,100.508636494212,Morning,7-9,2,1330.0,665.0,20,13.7336165,100.498445,1.169501543665324,LOS_A,96.5604,12.4275
90,2023-01-23,In front of the Sansaep Mosque School,Confederate,13.8251628317428,100.751808254283,Afternoon,9-17,8,7338.0,917.25,23,13.8245732,100.747529,0.4666754035690279,LOS_B,94.833045,10.13215
91,2023-01-23,In front of the Sansaep Mosque School,Confederate,13.8251628317428,100.751808254283,Evening,17-19,2,1587.0,793.5,23,13.8245732,100.747529,0.4666754035690279,LOS_B,93.49407,8.59765
92,2023-01-23,In front of the Sansaep Mosque School,Confederate,13.8251628317428,100.751808254283,Morning,7-9,2,1814.0,907.0,23,13.8245732,100.747529,0.4666754035690279,LOS_B,94.72214,10.00505
93,2023-01-23,Suwinthawong - Nimit Mai,Nimit Mai,13.8199404845426,100.742193769863,Afternoon,9-17,8,16010.0,2001.25,23,13.851747244893,100.73192007702,3.7066167933381924,LOS_F,48.2802,26.0977
94,2023-01-23,Suwinthawong - Nimit Mai,Nimit Mai,13.8199404845426,100.742193769863,Evening,17-19,2,3831.0,1915.5,23,13.851747244893,100.73192007702,3.7066167933381924,LOS_E,59.289873,33.045799999999986
95,2023-01-23,Suwinthawong - Nimit Mai,Nimit Mai,13.8199404845426,100.742193769863,Morning,7-9,2,5189.0,2594.5,23,13.851747244893,100.73192007702,3.7066167933381924,LOS_F,48.2802,26.0977
96,2023-01-23,Suwinthawong - Nimit Mai,Suwinthawong,13.8199404845426,100.742193769863,Afternoon,9-17,8,21557.0,2694.625,23,13.80898,100.807632,7.170258816103633,LOS_F,48.2802,26.0977
97,2023-01-23,Suwinthawong - Nimit Mai,Suwinthawong,13.8199404845426,100.742193769863,Evening,17-19,2,6493.0,3246.5,23,13.80898,100.807632,7.170258816103633,LOS_F,48.2802,26.0977
98,2023-01-23,Suwinthawong - Nimit Mai,Suwinthawong,13.8199404845426,100.742193769863,Morning,7-9,2,6369.0,3184.5,23,13.80898,100.807632,7.170258816103633,LOS_F,48.2802,26.0977
99,2023-01-24,King Taksin Bridge,King Taksin Bridge,13.719250372661,100.511854751171,Afternoon,9-17,8,44566.0,5570.75,24,13.7180115,100.516779,0.5494791797640144,LOS_F,48.2802,26.0977
100,2023-01-24,King Taksin Bridge,King Taksin Bridge,13.719250372661,100.511854751171,Evening,17-19,2,11767.0,5883.5,24,13.7180115,100.516779,0.5494791797640144,LOS_F,48.2802,26.0977
101,2023-01-24,King Taksin Bridge,King Taksin Bridge,13.719250372661,100.511854751171,Morning,7-9,2,10022.0,5011.0,24,13.7180115,100.516779,0.5494791797640144,LOS_F,48.2802,26.0977
102,2023-01-24,Phra Phutthayotfa Bridge,Phra Phutthayotfa Bridge,13.7393094732591,100.497593812301,Afternoon,9-17,8,19944.0,2493.0,24,13.7392779,100.497578,0.00390418647914653,LOS_F,48.2802,26.0977
103,2023-01-24,Phra Phutthayotfa Bridge,Phra Phutthayotfa Bridge,13.7393094732591,100.497593812301,Evening,17-19,2,3355.0,1677.5,24,13.7392779,100.497578,0.00390418647914653,LOS_D,79.519525,21.861699999999995
104,2023-01-24,Phra Phutthayotfa Bridge,Phra Phutthayotfa Bridge,13.7393094732591,100.497593812301,Morning,7-9,2,6570.0,3285.0,24,13.7392779,100.497578,0.00390418647914653,LOS_F,48.2802,26.0977
105,2023-01-24,Phrapokklao Bridge,Phrapokklao Bridge,13.7388676914926,100.498530520548,Afternoon,9-17,8,28131.0,3516.375,24,13.7389849,100.498514,0.013154584502986223,LOS_F,48.2802,26.0977
106,2023-01-24,Phrapokklao Bridge,Phrapokklao Bridge,13.7388676914926,100.498530520548,Evening,17-19,2,7398.0,3699.0,24,13.7389849,100.498514,0.013154584502986223,LOS_F,48.2802,26.0977
107,2023-01-24,Phrapokklao Bridge,Phrapokklao Bridge,13.7388676914926,100.498530520548,Morning,7-9,2,10603.0,5301.5,24,13.7389849,100.498514,0.013154584502986223,LOS_F,48.2802,26.0977
108,2023-01-25,Krungthon Bridge,Krungthon Bridge,13.7810858471053,100.502432819252,Afternoon,9-17,8,27397.0,3424.625,25,13.7802694,100.504223,0.21358368870808608,LOS_F,48.2802,26.0977
109,2023-01-25,Krungthon Bridge,Krungthon Bridge,13.7810858471053,100.502432819252,Evening,17-19,2,7234.0,3617.0,25,13.7802694,100.504223,0.21358368870808608,LOS_F,48.2802,26.0977
110,2023-01-25,Krungthon Bridge,Krungthon Bridge,13.7810858471053,100.502432819252,Morning,7-9,2,5894.0,2947.0,25,13.7802694,100.504223,0.21358368870808608,LOS_F,48.2802,26.0977
111,2023-01-25,Rama VIII Bridge,Rama VIII Bridge,13.7689037446682,100.497096775408,Afternoon,9-17,8,35118.0,4389.75,25,13.7696454,100.495856,0.15734621204099988,LOS_F,48.2802,26.0977
112,2023-01-25,Rama VIII Bridge,Rama VIII Bridge,13.7689037446682,100.497096775408,Evening,17-19,2,9135.0,4567.5,25,13.7696454,100.495856,0.15734621204099988,LOS_F,48.2802,26.0977
113,2023-01-25,Rama VIII Bridge,Rama VIII Bridge,13.7689037446682,100.497096775408,Morning,7-9,2,9605.0,4802.5,25,13.7696454,100.495856,0.15734621204099988,LOS_F,48.2802,26.0977
114,2023-01-25,Somdet Phra Pinklao Bridge,Somdet Phra Pinklao Bridge,13.7619450832721,100.490877627061,Afternoon,9-17,8,50909.0,6363.625,25,13.7620322,100.490871,0.009713344236335991,LOS_F,48.2802,26.0977
115,2023-01-25,Somdet Phra Pinklao Bridge,Somdet Phra Pinklao Bridge,13.7619450832721,100.490877627061,Evening,17-19,2,12932.0,6466.0,25,13.7620322,100.490871,0.009713344236335991,LOS_F,48.2802,26.0977
116,2023-01-25,Somdet Phra Pinklao Bridge,Somdet Phra Pinklao Bridge,13.7619450832721,100.490877627061,Morning,7-9,2,15051.0,7525.5,25,13.7620322,100.490871,0.009713344236335991,LOS_F,48.2802,26.0977
117,2023-01-26,Bangkok Bridge,Bangkok Bridge,13.7009213484725,100.492126372163,Afternoon,9-17,8,21332.0,2666.5,26,13.7011568,100.491626,0.06006210957011174,LOS_F,48.2802,26.0977
118,2023-01-26,Bangkok Bridge,Bangkok Bridge,13.7009213484725,100.492126372163,Evening,17-19,2,5565.0,2782.5,26,13.7011568,100.491626,0.06006210957011174,LOS_F,48.2802,26.0977
119,2023-01-26,Bangkok Bridge,Bangkok Bridge,13.7009213484725,100.492126372163,Morning,7-9,2,6036.0,3018.0,26,13.7011568,100.491626,0.06006210957011174,LOS_F,48.2802,26.0977
120,2023-01-26,Bhumibol Bridge 1,Bhumibol Bridge 1,13.6689716003848,100.538563014259,Afternoon,9-17,8,41903.0,5237.875,26,13.668356,100.538439,0.06975074046075072,LOS_F,48.2802,26.0977
121,2023-01-26,Bhumibol Bridge 1,Bhumibol Bridge 1,13.6689716003848,100.538563014259,Evening,17-19,2,12967.0,6483.5,26,13.668356,100.538439,0.06975074046075072,LOS_F,48.2802,26.0977
122,2023-01-26,Bhumibol Bridge 1,Bhumibol Bridge 1,13.6689716003848,100.538563014259,Morning,7-9,2,13383.0,6691.5,26,13.668356,100.538439,0.06975074046075072,LOS_F,48.2802,26.0977
123,2023-01-26,Rama III Bridge,Rama III Bridge,13.7011130421688,100.492445133017,Afternoon,9-17,8,25263.0,3157.875,26,13.7011652,100.492537,0.011494840435636587,LOS_F,48.2802,26.0977
124,2023-01-26,Rama III Bridge,Rama III Bridge,13.7011130421688,100.492445133017,Evening,17-19,2,5202.0,2601.0,26,13.7011652,100.492537,0.011494840435636587,LOS_F,48.2802,26.0977
125,2023-01-26,Rama III Bridge,Rama III Bridge,13.7011130421688,100.492445133017,Morning,7-9,2,5875.0,2937.5,26,13.7011652,100.492537,0.011494840435636587,LOS_F,48.2802,26.0977
126,2023-01-27,Kaset Tunnel,Ngamwongwan-Prasertmanukit,13.8397285447377,100.57542364364,Afternoon,9-17,8,39190.0,4898.75,27,13.856385,100.541722,4.082794221635596,LOS_F,48.2802,26.0977
127,2023-01-27,Kaset Tunnel,Ngamwongwan-Prasertmanukit,13.8397285447377,100.57542364364,Evening,17-19,2,9117.0,4558.5,27,13.856385,100.541722,4.082794221635596,LOS_F,48.2802,26.0977
128,2023-01-27,Kaset Tunnel,Ngamwongwan-Prasertmanukit,13.8397285447377,100.57542364364,Morning,7-9,2,11400.0,5700.0,27,13.856385,100.541722,4.082794221635596,LOS_F,48.2802,26.0977
129,2023-01-27,Rama VII Bridge,Rama VII Bridge,13.8143432004962,100.51405273208,Afternoon,9-17,8,39336.0,4917.0,27,13.814031,100.51389,0.03890886333401828,LOS_F,48.2802,26.0977
130,2023-01-27,Rama VII Bridge,Rama VII Bridge,13.8143432004962,100.51405273208,Evening,17-19,2,10655.0,5327.5,27,13.814031,100.51389,0.03890886333401828,LOS_F,48.2802,26.0977
131,2023-01-27,Rama VII Bridge,Rama VII Bridge,13.8143432004962,100.51405273208,Morning,7-9,2,9820.0,4910.0,27,13.814031,100.51389,0.03890886333401828,LOS_F,48.2802,26.0977
132,2023-01-27,Ratchayothin Tunnel,Ratchadapisek,13.8270001084465,100.568259945148,Afternoon,9-17,8,38260.0,4782.5,27,13.7989733,100.574478,3.187945575258984,LOS_F,48.2802,26.0977
133,2023-01-27,Ratchayothin Tunnel,Ratchadapisek,13.8270001084465,100.568259945148,Evening,17-19,2,9734.0,4867.0,27,13.7989733,100.574478,3.187945575258984,LOS_F,48.2802,26.0977
134,2023-01-27,Ratchayothin Tunnel,Ratchadapisek,13.8270001084465,100.568259945148,Morning,7-9,2,11024.0,5512.0,27,13.7989733,100.574478,3.187945575258984,LOS_F,48.2802,26.0977
